,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
9956,50.596009,2.657563925,-6.200982571,-0.248996973
9957,50.601014,2.3942017559999997,-6.404489517000001,0.2130839527
9958,50.605958,2.348711967,-6.495469093,0.5267243981
9959,50.611024,2.425326347,-6.557718277,0.7948749661
9960,50.616028,2.614468336,-6.603208065,0.8810662031000001
9961,50.621033,2.681505919,-6.7013707160000004,0.7948749661
9962,50.626038,2.82036972,-6.818686485,0.47405192259999995
9963,50.631043,2.863465309,-7.043741226,0.08858546615
9964,50.635926,2.82276392,-7.235277653,-0.0718260482
9965,50.641053,2.813186884,-7.412448406,-0.2418143749
9966,50.646058,2.786850691,-7.541735172,-0.6177040339000001
9967,50.651001,2.767697096,-7.630321026,-1.18991828
9968,50.656006,2.779668093,-7.704541206,-1.7597382069999998
9969,50.661011,2.643198729,-7.740454197,-2.166752577
9970,50.666016,2.070984364,-7.764396191,-2.564189911
9971,50.670838,1.482010841,-7.797914982000001,-2.547430515
9972,50.676026,0.6943184733,-7.764396191,-2.504334927
9973,50.681031,-0.01197100803,-7.762001991,-2.370259762
9974,50.686036,-0.6703764796,-7.65426302,-2.401384354
9975,50.69104,-1.4437036509999999,-7.568071365,-2.375048161
9976,50.696045,-2.090138197,-7.462726592999999,-2.406172752
9977,50.70105,-3.102885485,-7.388506412999999,-2.571372509
9978,50.706055,-4.13239193,-7.287950039,-3.0526070589999996
9979,50.710999,-4.151545525,-7.424419403,-2.815581083
9980,50.716004,-4.3813891410000005,-7.520187377999999,-3.129221678
9981,50.721009,-4.261679173,-7.556100367999999,-3.8977603910000003
9982,50.726013,-3.402160645,-7.630321026,-4.79319191
9983,50.731018,-2.877830505,-7.855375767000001,-6.021417141000001
9984,50.736023,-2.8993783,-7.936778545,-6.8091096879999995
9985,50.741028,-2.468421936,-8.113949776,-6.351817131000001
9986,50.746033,-2.53067112,-8.578424454,-5.051765442
9987,50.751038,-2.4420857430000003,-9.088389397,-4.2353429789999995
9988,50.756043,-1.9823989869999998,-9.488221169,-4.168305397
9989,50.761048,-1.256955862,-9.763554573,-4.2066125869999995
9990,50.766052,-0.2585737705,-10.13944435,-4.362235546
9991,50.771057,0.1843535304,-10.24239445,-5.257667065
9992,50.776001,0.2178723514,-10.3405571,-6.512228489
9993,50.781006,0.2657563984,-10.39083576,-7.776367187999999
9994,50.786011,0.5051765442,-10.00536919,-9.071630478
9995,50.792053,0.6584054828,-9.124302864,-10.77151299
9996,50.797058,0.19393034280000002,-8.360552788,-12.2511301
9997,50.802002,-1.091755986,-7.61356163,-13.24951267
9998,50.807007,-2.904166698,-6.696582317000001,-12.41633034
9999,50.812012,-3.658340216,-5.889736176,-10.00058079
10000,50.817017,-3.481169224,-5.046977043,-6.110002518
10001,50.821838,-3.138798475,-4.527435303,-2.360682964
10002,50.827026,-3.56496644,-4.9559974669999995,-0.17956513170000002
10003,50.833008,-4.436455727,-6.495469093,1.467645645
10004,50.838013,-5.092466831,-8.604761124,3.406949043
10005,50.842957,-5.829881191,-11.82256794,6.8091096879999995
10006,50.848022,-6.739677906,-17.81764984,9.789890289
10007,50.853027,-7.273584842999999,-24.07369804,9.31823349
10008,50.859009,-6.598419666,-30.96421051,7.338228226
10009,50.863953,-4.584896088,-33.60261917,5.489904404
10010,50.870056,-1.462857246,-32.70000839,2.121262789
10011,50.875,1.728613615,-28.25876236,-1.335964561
10012,50.879944,4.079719543,-22.41212273,-4.802768707
10013,50.884827,5.8322753910000005,-15.25106525,-7.2113356589999995
10014,50.889892,8.410830498,-10.50815105,-7.424419403
10015,50.895019,10.42914295,-7.326257228999999,-6.6654577260000005
10016,50.900024,10.49378586,-5.554547787000001,-5.394136429
10017,50.905029,9.593565941,-4.378994942,-4.175487995
10018,50.910034,8.331821442,-2.97359848,-3.253720045
10019,50.915039,7.69017601,-2.461239338,-3.284844637
10020,50.920044,7.0844426160000005,-3.378218651,-3.208230257
10021,50.926025,6.24168396,-5.614402771,-3.224989653
10022,50.93103,6.873753071,-7.426813602,-4.070142746
10023,50.936035,6.682217121,-10.3309803,-3.208230257
10024,50.94104,6.351817131000001,-13.40274143,-1.6304513219999999
10025,50.946045,6.110002518,-16.67082596,-0.059855043889999994
10026,50.95105,5.791574001,-19.51513863,1.223437071
10027,50.956054,5.130774021000001,-21.48077774,1.261744261
10028,50.961059,4.01507616,-22.38578606,0.23702596129999998
10029,50.966003,2.525882721,-21.82793617,-1.024718285
10030,50.971008,1.867477298,-20.10890007,-1.731007814
10031,50.97705,1.3694833519999998,-17.25022316,-1.879448295
10032,50.982055,0.9002198576999999,-15.15529633,-1.752555609
10033,50.986999,-0.1364694983,-13.64216137,-1.577778935
10034,50.991943,-1.1324573759999998,-12.53125191,-1.352723956
10035,50.997009,-1.45088625,-11.67412758,-0.8188169598999999
10036,51.002014,-1.1923124790000001,-11.0037508,-0.2537853718
10037,51.007019,-0.1029506698,-10.16578007,-0.8020575643000001
10038,51.012023,0.7517793179000001,-9.62469101,-2.23139596
10039,51.017028,1.7453730109999999,-8.832210541,-2.93768549
10040,51.022033,2.525882721,-7.900865555,-2.7533319
10041,51.027038,3.397372246,-6.938396453999999,-2.1140801909999998
10042,51.032043,3.9169139860000004,-6.294356346,-1.89620769
10043,51.038027,4.086902142,-5.851428986,-2.173935175
10044,51.043032,3.761290789,-5.640739441,-2.987963676
10045,51.048037,3.08133769,-5.437232018,-4.8554410930000005
10046,51.052858,2.549824715,-5.051765442,-5.707777022999999
10047,51.058046,2.276885748,-4.809951305,-5.612008572000001
10048,51.064028,1.728613615,-4.448426723,-4.79079771
10049,51.069033,1.307234168,-4.321534157,-4.010287762
10050,51.074038,1.055842996,-4.192247391,-3.4931402210000004
10051,51.079042,0.9959878922,-4.247313976,-3.08133769
10052,51.085024,0.7086837292,-4.472368717,-2.456450939
10053,51.090029,0.43095630409999997,-4.805162907,-1.810016513
10054,51.095034,0.39743748310000004,-5.252878666,-1.010353088
10055,51.100039,0.3519476354,-5.679046631,-0.6655880809
10056,51.105043,0.04070143028999999,-6.160281181,-0.3639186621
10057,51.111025,-0.2059013397,-6.825869083,-0.5267243981
10058,51.11603,-0.2609679997,-6.993463039,-1.0534487959999999
10059,51.121035,-0.3136404157,-7.0844426160000005,-1.292868972
10060,51.126039,-0.4022258818,-7.199364662000001,-1.07739079
10061,51.131044,-0.5554547906,-7.47469759,-0.4644751251
10062,51.136049,-0.6631938815,-7.781155586000001,-0.21068975329999998
10063,51.141054,-0.6751648784000001,-7.9319901470000005,-0.5243301988
10064,51.146059,-0.6416460276,-8.013393402,-0.8427590131999999
10065,51.150942,-0.5746083856,-8.113949776,-1.323993564
10066,51.156008,-0.2657563984,-8.207323074,-1.6974890230000002
10067,51.161012,-0.2849099934,-8.360552788,-2.00873518
10068,51.166017,-0.22266076510000002,-8.540117264,-2.523488522
10069,51.171999,-0.03112462163,-8.621520042,-3.174711466
10070,51.177004,0.1364694983,-8.547300339,-3.8905777930000003
10071,51.182009,0.2681505978,-8.525752068,-4.417302132
10072,51.187013,0.6009446383,-8.164227486,-4.965574265
10073,51.192018,0.9145850539,-7.575253963,-5.595249176
10074,51.197023,-0.047884032130000004,-7.735665797999999,-5.6958060260000005
10075,51.202028,-0.2609679997,-7.687781811,-5.8322753910000005
10076,51.206911,0.03112462163,-6.7660140989999995,-5.554547787000001
10077,51.211916,0.0359130241,-6.603208065,-5.518634796000001
10078,51.217043,-0.05027823523,-6.148310184,-5.183446883999999
10079,51.222047,-0.5482721925,-5.808333397,-4.42209053
10080,51.227052,-1.1444283720000001,-5.494692802,-3.0526070589999996
10081,51.232057,-1.4796166419999999,-5.123591423,-1.996764183
10082,51.237001,-1.740584612,-4.750096321,-1.577778935
10083,51.242006,-2.1763293740000003,-4.426878929,-1.1994950770000001
10084,51.247011,-2.003946781,-4.541800499,-1.206677675
10085,51.252016,-1.7621324059999999,-4.951209068,-1.37427175
10086,51.256837,-1.237802267,-5.607220172999999,-1.996764183
10087,51.262025,-0.9648633003,-6.536170482999999,-3.148375273
10088,51.26703,-0.7469909190999999,-7.4866685870000005,-4.42448473
10089,51.273012,-0.2777273953,-8.540117264,-6.256049156
10090,51.278017,0.6440402865,-9.193734168999999,-7.632715225
10091,51.283021,1.8052281140000002,-10.12029076,-8.834604263
10092,51.288026,2.403778553,-10.81700325,-9.107542992
10093,51.293031,2.4636335369999998,-11.62145519,-8.875306129
10094,51.298036,1.678335428,-12.2559185,-8.480262756
10095,51.303041,0.8451532125,-12.30619717,-8.171410561
10096,51.308046,0.2849099934,-11.59511852,-8.020575523
10097,51.313051,0.0143652102,-10.05325317,-7.735665797999999
10098,51.318056,-0.03351882473,-7.946355343,-7.374141216
10099,51.322999,-0.0023942017,-6.706159115,-6.986280441
10100,51.328004,-0.3303998411,-6.212953568,-6.603208065
10101,51.333009,-0.787692368,-6.550535678999999,-5.640739441
10102,51.338014,-1.146822572,-7.493851185,-4.331110954
10103,51.343019,-1.307234168,-8.832210541,-2.9712042810000003
10104,51.348024,-1.323993564,-10.35731697,-1.9345149990000001
10105,51.353029,-1.491587639,-12.40196514,-1.335964561
10106,51.358033,-1.59932673,-13.89834118,-0.7805097699
10107,51.363038,-1.355118155,-15.05713463,-0.37110126020000006
10108,51.368043,-1.235408068,-16.00284386,-0.5243301988
10109,51.373048,-1.328781962,-16.97488976,-0.55784899
