,Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
11088,110.96008799999998,-0.8704399109000001,-8.894653473,2.8674371339999998
11089,110.970095,-0.7188052368000001,-8.804690552,2.8607011410000003
11090,110.980102,-0.687071228,-8.852291565,3.19196228
11091,110.99011000000002,-0.3541635132,-9.188791809,3.266656952
11092,111.00011699999999,0.1209484863,-9.510772247,3.1677127080000003
11093,111.010124,0.5553451538,-9.733359375,3.292553101
11094,111.020132,0.8246351623999999,-9.701325988999999,3.5299594119999997
11095,111.03013899999999,1.025068359,-9.24956543,3.772904205
11096,111.040146,1.3985417180000002,-8.723708954,4.1908351139999995
11097,111.05015300000001,2.025737457,-8.262368317,4.182901611
11098,111.06016100000001,2.511177979,-7.53413269,3.587589569
11099,111.070168,2.759661255,-7.095844116,3.0561946110000004
11100,111.080175,3.023412781,-7.8418927,2.58587265
11101,111.09018300000001,2.697540436,-9.209149475,2.1531225590000003
11102,111.10019,1.3546829219999998,-10.04920258,1.9972966
11103,111.110197,-0.1127156067,-10.38764877,1.8667680359999999
11104,111.120205,-0.8631051636,-10.51967422,1.597927094
11105,111.13021200000001,-1.36905304,-10.30277527,1.084345093
11106,111.14021899999999,-1.9299366759999999,-10.33181488,0.20342697140000002
11107,111.150227,-2.546803894,-10.78701828,-0.4379891968
11108,111.160234,-3.147205353,-11.5418985,-0.8277786254999999
11109,111.17024099999999,-3.756737823,-12.51547394,-1.169218597
11110,111.180249,-4.281546478,-13.33367249,-1.0485694890000001
11111,111.190256,-4.677922211,-14.09633652,-0.1113684082
11112,111.20026299999999,-4.798122253,-14.88908798,1.122216339
11113,111.21027099999999,-3.5179843139999996,-15.28232025,1.686692505
11114,111.22027800000001,-1.594484253,-15.65803894,1.6581019590000001
11115,111.23028500000001,-0.3531156921,-15.61956894,1.247505798
11116,111.240293,0.7740403748000001,-14.86588623,0.9139993286
11117,111.2503,1.742526398,-13.69487137,0.5876779175
11118,111.26030700000001,2.351609802,-12.36039642,0.1445993042
11119,111.270315,2.7806176760000003,-11.20000946,-0.9380992126000001
11120,111.280322,3.2404614260000004,-10.40920395,-2.7755282589999997
